N,degree,coupling,seeds,trial,cascade_size
20000,8,1.0,4,0,63
20000,8,1.0,4,1,101
20000,8,1.0,4,2,108
20000,8,1.0,4,3,40
20000,8,1.0,4,4,40
20000,8,1.0,4,5,61
20000,8,1.0,4,6,13
20000,8,1.0,4,7,102
20000,8,1.0,4,8,89
20000,8,1.0,4,9,95
20000,8,1.0,4,10,100
20000,8,1.0,4,11,58
20000,8,1.0,4,12,67
20000,8,1.0,4,13,46
20000,8,1.0,4,14,100
20000,8,1.0,4,15,35
20000,8,1.0,4,16,92
20000,8,1.0,4,17,59
20000,8,1.0,4,18,83
20000,8,1.0,4,19,87
20000,8,1.0,4,20,82
20000,8,1.0,4,21,96
20000,8,1.0,4,22,76
20000,8,1.0,4,23,42
20000,8,1.0,4,24,98
20000,8,1.0,4,25,26
20000,8,1.0,4,26,39
20000,8,1.0,4,27,43
20000,8,1.0,4,28,32
20000,8,1.0,4,29,78
20000,8,1.0,4,30,113
20000,8,1.0,4,31,70
20000,8,1.0,4,32,72
20000,8,1.0,4,33,106
20000,8,1.0,4,34,93
20000,8,1.0,4,35,102
20000,8,1.0,4,36,76
20000,8,1.0,4,37,9
20000,8,1.0,4,38,81
20000,8,1.0,4,39,67
20000,8,1.0,4,40,50
20000,8,1.0,4,41,76
20000,8,1.0,4,42,50
20000,8,1.0,4,43,76
20000,8,1.0,4,44,119
20000,8,1.0,4,45,36
20000,8,1.0,4,46,19
20000,8,1.0,4,47,65
20000,8,1.0,4,48,69
20000,8,1.0,4,49,81
20000,8,1.0,4,50,60
20000,8,1.0,4,51,61
20000,8,1.0,4,52,79
20000,8,1.0,4,53,38
20000,8,1.0,4,54,2
20000,8,1.0,4,55,76
20000,8,1.0,4,56,124
20000,8,1.0,4,57,90
20000,8,1.0,4,58,74
20000,8,1.0,4,59,53
20000,8,1.0,4,60,68
20000,8,1.0,4,61,98
20000,8,1.0,4,62,109
20000,8,1.0,4,63,77
20000,8,1.0,4,64,100
20000,8,1.0,4,65,55
20000,8,1.0,4,66,75
20000,8,1.0,4,67,88
20000,8,1.0,4,68,78
20000,8,1.0,4,69,33
20000,8,1.0,4,70,48
20000,8,1.0,4,71,87
20000,8,1.0,4,72,77
20000,8,1.0,4,73,96
20000,8,1.0,4,74,79
20000,8,1.0,4,75,28
20000,8,1.0,4,76,72
20000,8,1.0,4,77,67
20000,8,1.0,4,78,93
20000,8,1.0,4,79,64
20000,8,1.0,4,80,70
20000,8,1.0,4,81,57
20000,8,1.0,4,82,62
20000,8,1.0,4,83,71
20000,8,1.0,4,84,87
20000,8,1.0,4,85,47
20000,8,1.0,4,86,76
20000,8,1.0,4,87,72
20000,8,1.0,4,88,97
20000,8,1.0,4,89,60
20000,8,1.0,4,90,53
20000,8,1.0,4,91,85
20000,8,1.0,4,92,97
20000,8,1.0,4,93,136
20000,8,1.0,4,94,79
20000,8,1.0,4,95,110
20000,8,1.0,4,96,90
20000,8,1.0,4,97,65
20000,8,1.0,4,98,60
20000,8,1.0,4,99,45
20000,8,1.0,4,100,83
20000,8,1.0,4,101,105
20000,8,1.0,4,102,38
20000,8,1.0,4,103,45
20000,8,1.0,4,104,99
20000,8,1.0,4,105,55
20000,8,1.0,4,106,66
20000,8,1.0,4,107,40
20000,8,1.0,4,108,28
20000,8,1.0,4,109,53
20000,8,1.0,4,110,61
20000,8,1.0,4,111,79
20000,8,1.0,4,112,66
20000,8,1.0,4,113,83
20000,8,1.0,4,114,42
20000,8,1.0,4,115,62
20000,8,1.0,4,116,95
20000,8,1.0,4,117,23
20000,8,1.0,4,118,50
20000,8,1.0,4,119,58
5000,8,1.15,4,0,118
5000,8,1.15,4,1,307
5000,8,1.15,4,2,207
5000,8,1.15,4,3,166
5000,8,1.15,4,4,111
5000,8,1.15,4,5,124
5000,8,1.15,4,6,143
5000,8,1.15,4,7,192
5000,8,1.15,4,8,163
5000,8,1.15,4,9,256
5000,8,1.15,4,10,247
5000,8,1.15,4,11,185
5000,8,1.15,4,12,168
5000,8,1.15,4,13,155
5000,8,1.15,4,14,112
5000,8,1.15,4,15,158
5000,8,1.15,4,16,57
5000,8,1.15,4,17,87
5000,8,1.15,4,18,105
5000,8,1.15,4,19,234
5000,8,1.15,4,20,25
5000,8,1.15,4,21,98
5000,8,1.15,4,22,194
5000,8,1.15,4,23,23
5000,8,1.15,4,24,211
5000,8,1.15,4,25,166
5000,8,1.15,4,26,72
5000,8,1.15,4,27,61
5000,8,1.15,4,28,136
5000,8,1.15,4,29,94
5000,8,1.15,4,30,188
5000,8,1.15,4,31,72
5000,8,1.15,4,32,198
5000,8,1.15,4,33,175
5000,8,1.15,4,34,225
5000,8,1.15,4,35,184
5000,8,1.15,4,36,246
5000,8,1.15,4,37,66
5000,8,1.15,4,38,87
5000,8,1.15,4,39,256
5000,8,1.15,4,40,255
5000,8,1.15,4,41,212
5000,8,1.15,4,42,126
5000,8,1.15,4,43,182
5000,8,1.15,4,44,124
5000,8,1.15,4,45,203
5000,8,1.15,4,46,170
5000,8,1.15,4,47,184
5000,8,1.15,4,48,143
5000,8,1.15,4,49,188
5000,8,1.15,4,50,74
5000,8,1.15,4,51,196
5000,8,1.15,4,52,99
5000,8,1.15,4,53,261
5000,8,1.15,4,54,141
5000,8,1.15,4,55,180
5000,8,1.15,4,56,67
5000,8,1.15,4,57,181
5000,8,1.15,4,58,142
5000,8,1.15,4,59,155
5000,8,1.15,4,60,65
5000,8,1.15,4,61,85
5000,8,1.15,4,62,136
5000,8,1.15,4,63,109
5000,8,1.15,4,64,174
5000,8,1.15,4,65,95
5000,8,1.15,4,66,182
5000,8,1.15,4,67,153
5000,8,1.15,4,68,161
5000,8,1.15,4,69,165
5000,8,1.15,4,70,47
5000,8,1.15,4,71,104
5000,8,1.15,4,72,122
5000,8,1.15,4,73,192
5000,8,1.15,4,74,248
5000,8,1.15,4,75,121
5000,8,1.15,4,76,49
5000,8,1.15,4,77,238
5000,8,1.15,4,78,28
5000,8,1.15,4,79,106
5000,8,1.15,4,80,122
5000,8,1.15,4,81,110
5000,8,1.15,4,82,74
5000,8,1.15,4,83,218
5000,8,1.15,4,84,195
5000,8,1.15,4,85,184
5000,8,1.15,4,86,180
5000,8,1.15,4,87,124
5000,8,1.15,4,88,195
5000,8,1.15,4,89,189
5000,8,1.15,4,90,139
5000,8,1.15,4,91,193
5000,8,1.15,4,92,217
5000,8,1.15,4,93,92
5000,8,1.15,4,94,217
5000,8,1.15,4,95,118
5000,8,1.15,4,96,174
5000,8,1.15,4,97,251
5000,8,1.15,4,98,172
5000,8,1.15,4,99,218
5000,8,1.15,4,100,53
5000,8,1.15,4,101,148
5000,8,1.15,4,102,161
5000,8,1.15,4,103,213
5000,8,1.15,4,104,232
5000,8,1.15,4,105,186
5000,8,1.15,4,106,194
5000,8,1.15,4,107,124
5000,8,1.15,4,108,54
5000,8,1.15,4,109,240
5000,8,1.15,4,110,132
5000,8,1.15,4,111,177
5000,8,1.15,4,112,181
5000,8,1.15,4,113,157
5000,8,1.15,4,114,244
5000,8,1.15,4,115,154
5000,8,1.15,4,116,194
5000,8,1.15,4,117,119
5000,8,1.15,4,118,203
5000,8,1.15,4,119,213
20000,8,1.15,4,0,49
20000,8,1.15,4,1,184
20000,8,1.15,4,2,160
20000,8,1.15,4,3,124
20000,8,1.15,4,4,268
20000,8,1.15,4,5,177
20000,8,1.15,4,6,116
20000,8,1.15,4,7,117
20000,8,1.15,4,8,125
20000,8,1.15,4,9,270
20000,8,1.15,4,10,76
20000,8,1.15,4,11,202
20000,8,1.15,4,12,188
20000,8,1.15,4,13,239
20000,8,1.15,4,14,184
20000,8,1.15,4,15,136
20000,8,1.15,4,16,83
20000,8,1.15,4,17,156
20000,8,1.15,4,18,107
20000,8,1.15,4,19,130
20000,8,1.15,4,20,156
20000,8,1.15,4,21,216
20000,8,1.15,4,22,144
20000,8,1.15,4,23,153
20000,8,1.15,4,24,199
20000,8,1.15,4,25,205
20000,8,1.15,4,26,203
20000,8,1.15,4,27,257
20000,8,1.15,4,28,192
20000,8,1.15,4,29,168
20000,8,1.15,4,30,217
20000,8,1.15,4,31,90
20000,8,1.15,4,32,239
20000,8,1.15,4,33,225
20000,8,1.15,4,34,302
20000,8,1.15,4,35,145
20000,8,1.15,4,36,118
20000,8,1.15,4,37,172
20000,8,1.15,4,38,152
20000,8,1.15,4,39,187
20000,8,1.15,4,40,111
20000,8,1.15,4,41,158
20000,8,1.15,4,42,223
20000,8,1.15,4,43,82
20000,8,1.15,4,44,185
20000,8,1.15,4,45,157
20000,8,1.15,4,46,195
20000,8,1.15,4,47,293
20000,8,1.15,4,48,195
20000,8,1.15,4,49,215
20000,8,1.15,4,50,151
20000,8,1.15,4,51,163
20000,8,1.15,4,52,183
20000,8,1.15,4,53,147
20000,8,1.15,4,54,119
20000,8,1.15,4,55,109
20000,8,1.15,4,56,43
20000,8,1.15,4,57,202
20000,8,1.15,4,58,91
20000,8,1.15,4,59,47
20000,8,1.15,4,60,0
20000,8,1.15,4,61,170
20000,8,1.15,4,62,105
20000,8,1.15,4,63,212
20000,8,1.15,4,64,90
20000,8,1.15,4,65,173
20000,8,1.15,4,66,164
20000,8,1.15,4,67,164
20000,8,1.15,4,68,105
20000,8,1.15,4,69,134
20000,8,1.15,4,70,162
20000,8,1.15,4,71,28
20000,8,1.15,4,72,159
20000,8,1.15,4,73,285
20000,8,1.15,4,74,133
20000,8,1.15,4,75,219
20000,8,1.15,4,76,190
20000,8,1.15,4,77,236
20000,8,1.15,4,78,160
20000,8,1.15,4,79,210
20000,8,1.15,4,80,254
20000,8,1.15,4,81,168
20000,8,1.15,4,82,158
20000,8,1.15,4,83,191
20000,8,1.15,4,84,292
20000,8,1.15,4,85,130
20000,8,1.15,4,86,165
20000,8,1.15,4,87,111
20000,8,1.15,4,88,78
20000,8,1.15,4,89,321
20000,8,1.15,4,90,106
20000,8,1.15,4,91,189
20000,8,1.15,4,92,176
20000,8,1.15,4,93,97
20000,8,1.15,4,94,204
20000,8,1.15,4,95,85
20000,8,1.15,4,96,224
20000,8,1.15,4,97,92
20000,8,1.15,4,98,92
20000,8,1.15,4,99,237
20000,8,1.15,4,100,73
20000,8,1.15,4,101,192
20000,8,1.15,4,102,164
20000,8,1.15,4,103,203
20000,8,1.15,4,104,180
20000,8,1.15,4,105,135
20000,8,1.15,4,106,136
20000,8,1.15,4,107,107
20000,8,1.15,4,108,146
20000,8,1.15,4,109,230
20000,8,1.15,4,110,158
20000,8,1.15,4,111,107
20000,8,1.15,4,112,53
20000,8,1.15,4,113,142
20000,8,1.15,4,114,176
20000,8,1.15,4,115,57
20000,8,1.15,4,116,136
20000,8,1.15,4,117,181
20000,8,1.15,4,118,105
20000,8,1.15,4,119,263
5000,8,1.3,4,0,2011
5000,8,1.3,4,1,2870
5000,8,1.3,4,2,1906
5000,8,1.3,4,3,3615
5000,8,1.3,4,4,3870
5000,8,1.3,4,5,3248
5000,8,1.3,4,6,2381
5000,8,1.3,4,7,2238
5000,8,1.3,4,8,3245
5000,8,1.3,4,9,3893
5000,8,1.3,4,10,2781
5000,8,1.3,4,11,2852
5000,8,1.3,4,12,3556
5000,8,1.3,4,13,2671
5000,8,1.3,4,14,1665
5000,8,1.3,4,15,2782
5000,8,1.3,4,16,1883
5000,8,1.3,4,17,3645
5000,8,1.3,4,18,1416
5000,8,1.3,4,19,2290
5000,8,1.3,4,20,3395
5000,8,1.3,4,21,919
5000,8,1.3,4,22,1191
5000,8,1.3,4,23,2455
5000,8,1.3,4,24,3837
5000,8,1.3,4,25,3232
5000,8,1.3,4,26,1350
5000,8,1.3,4,27,1977
5000,8,1.3,4,28,2627
5000,8,1.3,4,29,3031
5000,8,1.3,4,30,3836
5000,8,1.3,4,31,1201
5000,8,1.3,4,32,2494
5000,8,1.3,4,33,1136
5000,8,1.3,4,34,3275
5000,8,1.3,4,35,2558
5000,8,1.3,4,36,675
5000,8,1.3,4,37,2608
5000,8,1.3,4,38,2350
5000,8,1.3,4,39,3540
5000,8,1.3,4,40,2756
5000,8,1.3,4,41,3484
5000,8,1.3,4,42,2806
5000,8,1.3,4,43,3564
5000,8,1.3,4,44,530
5000,8,1.3,4,45,447
5000,8,1.3,4,46,3439
5000,8,1.3,4,47,2734
5000,8,1.3,4,48,2777
5000,8,1.3,4,49,2566
5000,8,1.3,4,50,3389
5000,8,1.3,4,51,1386
5000,8,1.3,4,52,2186
5000,8,1.3,4,53,0
5000,8,1.3,4,54,2667
5000,8,1.3,4,55,3648
5000,8,1.3,4,56,3443
5000,8,1.3,4,57,3732
5000,8,1.3,4,58,3359
5000,8,1.3,4,59,3842
5000,8,1.3,4,60,1423
5000,8,1.3,4,61,2716
5000,8,1.3,4,62,1782
5000,8,1.3,4,63,1587
5000,8,1.3,4,64,2667
5000,8,1.3,4,65,1481
5000,8,1.3,4,66,3016
5000,8,1.3,4,67,3010
5000,8,1.3,4,68,2881
5000,8,1.3,4,69,3835
5000,8,1.3,4,70,1655
5000,8,1.3,4,71,1230
5000,8,1.3,4,72,3109
5000,8,1.3,4,73,2423
5000,8,1.3,4,74,3816
5000,8,1.3,4,75,3051
5000,8,1.3,4,76,1814
5000,8,1.3,4,77,1609
5000,8,1.3,4,78,2178
5000,8,1.3,4,79,1604
5000,8,1.3,4,80,3132
5000,8,1.3,4,81,779
5000,8,1.3,4,82,2618
5000,8,1.3,4,83,2606
5000,8,1.3,4,84,3566
5000,8,1.3,4,85,1530
5000,8,1.3,4,86,665
5000,8,1.3,4,87,1754
5000,8,1.3,4,88,1438
5000,8,1.3,4,89,3616
5000,8,1.3,4,90,2313
5000,8,1.3,4,91,3577
5000,8,1.3,4,92,3274
5000,8,1.3,4,93,3790
5000,8,1.3,4,94,2432
5000,8,1.3,4,95,3589
5000,8,1.3,4,96,2119
5000,8,1.3,4,97,3599
5000,8,1.3,4,98,3847
5000,8,1.3,4,99,2216
5000,8,1.3,4,100,3831
5000,8,1.3,4,101,2892
5000,8,1.3,4,102,2264
5000,8,1.3,4,103,2549
5000,8,1.3,4,104,2813
5000,8,1.3,4,105,632
5000,8,1.3,4,106,2346
5000,8,1.3,4,107,1371
5000,8,1.3,4,108,1804
5000,8,1.3,4,109,3094
5000,8,1.3,4,110,3892
5000,8,1.3,4,111,1892
5000,8,1.3,4,112,1935
5000,8,1.3,4,113,3338
5000,8,1.3,4,114,3440
5000,8,1.3,4,115,3064
5000,8,1.3,4,116,3172
5000,8,1.3,4,117,3352
5000,8,1.3,4,118,3842
5000,8,1.3,4,119,3281
20000,8,1.3,4,0,5914
20000,8,1.3,4,1,5754
20000,8,1.3,4,2,1592
20000,8,1.3,4,3,4659
20000,8,1.3,4,4,3558
20000,8,1.3,4,5,1949
20000,8,1.3,4,6,3732
20000,8,1.3,4,7,1998
20000,8,1.3,4,8,5923
20000,8,1.3,4,9,2588
20000,8,1.3,4,10,2822
20000,8,1.3,4,11,2652
20000,8,1.3,4,12,1024
20000,8,1.3,4,13,1782
20000,8,1.3,4,14,3169
20000,8,1.3,4,15,722
20000,8,1.3,4,16,5157
20000,8,1.3,4,17,5762
20000,8,1.3,4,18,3916
20000,8,1.3,4,19,4781
20000,8,1.3,4,20,4964
20000,8,1.3,4,21,3912
20000,8,1.3,4,22,2480
20000,8,1.3,4,23,4015
20000,8,1.3,4,24,5913
20000,8,1.3,4,25,5423
20000,8,1.3,4,26,1911
20000,8,1.3,4,27,6663
20000,8,1.3,4,28,7645
20000,8,1.3,4,29,4788
20000,8,1.3,4,30,4555
20000,8,1.3,4,31,1453
20000,8,1.3,4,32,2539
20000,8,1.3,4,33,2389
20000,8,1.3,4,34,4566
20000,8,1.3,4,35,1727
20000,8,1.3,4,36,5035
20000,8,1.3,4,37,4225
20000,8,1.3,4,38,4405
20000,8,1.3,4,39,702
20000,8,1.3,4,40,3611
20000,8,1.3,4,41,1451
20000,8,1.3,4,42,3335
20000,8,1.3,4,43,4563
20000,8,1.3,4,44,487
20000,8,1.3,4,45,7546
20000,8,1.3,4,46,6366
20000,8,1.3,4,47,3137
20000,8,1.3,4,48,3213
20000,8,1.3,4,49,1780
20000,8,1.3,4,50,4541
20000,8,1.3,4,51,3048
20000,8,1.3,4,52,5599
20000,8,1.3,4,53,6023
20000,8,1.3,4,54,5139
20000,8,1.3,4,55,1703
20000,8,1.3,4,56,3183
20000,8,1.3,4,57,948
20000,8,1.3,4,58,6285
20000,8,1.3,4,59,2703
20000,8,1.3,4,60,3468
20000,8,1.3,4,61,5521
20000,8,1.3,4,62,6168
20000,8,1.3,4,63,2163
20000,8,1.3,4,64,4693
20000,8,1.3,4,65,3449
20000,8,1.3,4,66,4818
20000,8,1.3,4,67,1268
20000,8,1.3,4,68,2554
20000,8,1.3,4,69,1189
20000,8,1.3,4,70,5138
20000,8,1.3,4,71,2480
20000,8,1.3,4,72,2708
20000,8,1.3,4,73,5431
20000,8,1.3,4,74,1646
20000,8,1.3,4,75,4554
20000,8,1.3,4,76,3620
20000,8,1.3,4,77,1862
20000,8,1.3,4,78,2824
20000,8,1.3,4,79,11449
20000,8,1.3,4,80,1086
20000,8,1.3,4,81,5559
20000,8,1.3,4,82,2525
20000,8,1.3,4,83,4722
20000,8,1.3,4,84,3138
20000,8,1.3,4,85,1973
20000,8,1.3,4,86,4426
20000,8,1.3,4,87,4362
20000,8,1.3,4,88,3108
20000,8,1.3,4,89,3980
20000,8,1.3,4,90,3165
20000,8,1.3,4,91,5038
20000,8,1.3,4,92,5195
20000,8,1.3,4,93,2850
20000,8,1.3,4,94,7602
20000,8,1.3,4,95,5243
20000,8,1.3,4,96,3177
20000,8,1.3,4,97,4720
20000,8,1.3,4,98,2572
20000,8,1.3,4,99,5472
20000,8,1.3,4,100,3743
20000,8,1.3,4,101,5020
20000,8,1.3,4,102,7185
20000,8,1.3,4,103,4071
20000,8,1.3,4,104,5912
20000,8,1.3,4,105,9632
20000,8,1.3,4,106,6044
20000,8,1.3,4,107,7828
20000,8,1.3,4,108,3048
20000,8,1.3,4,109,2466
20000,8,1.3,4,110,5562
20000,8,1.3,4,111,4080
20000,8,1.3,4,112,4268
20000,8,1.3,4,113,3917
20000,8,1.3,4,114,576
20000,8,1.3,4,115,5143
20000,8,1.3,4,116,7061
20000,8,1.3,4,117,5952
20000,8,1.3,4,118,6509
20000,8,1.3,4,119,2911
5000,16,0.55,4,0,32
5000,16,0.55,4,1,48
5000,16,0.55,4,2,46
5000,16,0.55,4,3,36
5000,16,0.55,4,4,85
5000,16,0.55,4,5,25
5000,16,0.55,4,6,80
5000,16,0.55,4,7,46
5000,16,0.55,4,8,53
5000,16,0.55,4,9,87
5000,16,0.55,4,10,55
5000,16,0.55,4,11,36
5000,16,0.55,4,12,76
5000,16,0.55,4,13,47
5000,16,0.55,4,14,50
5000,16,0.55,4,15,50
5000,16,0.55,4,16,70
5000,16,0.55,4,17,78
5000,16,0.55,4,18,74
5000,16,0.55,4,19,71
5000,16,0.55,4,20,80
5000,16,0.55,4,21,38
5000,16,0.55,4,22,60
5000,16,0.55,4,23,58
5000,16,0.55,4,24,57
5000,16,0.55,4,25,41
5000,16,0.55,4,26,97
5000,16,0.55,4,27,23
5000,16,0.55,4,28,60
5000,16,0.55,4,29,60
5000,16,0.55,4,30,52
5000,16,0.55,4,31,42
5000,16,0.55,4,32,29
5000,16,0.55,4,33,42
5000,16,0.55,4,34,80
5000,16,0.55,4,35,72
5000,16,0.55,4,36,31
5000,16,0.55,4,37,73
5000,16,0.55,4,38,51
5000,16,0.55,4,39,21
5000,16,0.55,4,40,94
5000,16,0.55,4,41,88
5000,16,0.55,4,42,70
5000,16,0.55,4,43,21
5000,16,0.55,4,44,75
5000,16,0.55,4,45,27
5000,16,0.55,4,46,46
5000,16,0.55,4,47,53
5000,16,0.55,4,48,90
5000,16,0.55,4,49,40
5000,16,0.55,4,50,48
5000,16,0.55,4,51,23
5000,16,0.55,4,52,53
5000,16,0.55,4,53,55
5000,16,0.55,4,54,31
5000,16,0.55,4,55,85
5000,16,0.55,4,56,53
5000,16,0.55,4,57,55
5000,16,0.55,4,58,36
5000,16,0.55,4,59,27
5000,16,0.55,4,60,56
5000,16,0.55,4,61,29
5000,16,0.55,4,62,81
5000,16,0.55,4,63,16
5000,16,0.55,4,64,32
5000,16,0.55,4,65,83
5000,16,0.55,4,66,61
5000,16,0.55,4,67,83
5000,16,0.55,4,68,66
5000,16,0.55,4,69,43
5000,16,0.55,4,70,48
5000,16,0.55,4,71,75
5000,16,0.55,4,72,37
5000,16,0.55,4,73,57
5000,16,0.55,4,74,34
5000,16,0.55,4,75,88
5000,16,0.55,4,76,30
5000,16,0.55,4,77,79
5000,16,0.55,4,78,42
5000,16,0.55,4,79,11
5000,16,0.55,4,80,59
5000,16,0.55,4,81,17
5000,16,0.55,4,82,58
5000,16,0.55,4,83,27
5000,16,0.55,4,84,71
5000,16,0.55,4,85,84
5000,16,0.55,4,86,52
5000,16,0.55,4,87,41
5000,16,0.55,4,88,46
5000,16,0.55,4,89,43
5000,16,0.55,4,90,64
5000,16,0.55,4,91,53
5000,16,0.55,4,92,73
5000,16,0.55,4,93,73
5000,16,0.55,4,94,94
5000,16,0.55,4,95,43
5000,16,0.55,4,96,44
5000,16,0.55,4,97,22
5000,16,0.55,4,98,16
5000,16,0.55,4,99,48
5000,16,0.55,4,100,40
5000,16,0.55,4,101,37
5000,16,0.55,4,102,46
5000,16,0.55,4,103,49
5000,16,0.55,4,104,71
5000,16,0.55,4,105,51
5000,16,0.55,4,106,17
5000,16,0.55,4,107,24
5000,16,0.55,4,108,33
5000,16,0.55,4,109,40
5000,16,0.55,4,110,41
5000,16,0.55,4,111,10
5000,16,0.55,4,112,56
5000,16,0.55,4,113,9
5000,16,0.55,4,114,61
5000,16,0.55,4,115,60
5000,16,0.55,4,116,43
5000,16,0.55,4,117,51
5000,16,0.55,4,118,31
5000,16,0.55,4,119,45
20000,16,0.55,4,0,66
20000,16,0.55,4,1,82
20000,16,0.55,4,2,41
20000,16,0.55,4,3,46
20000,16,0.55,4,4,75
20000,16,0.55,4,5,34
20000,16,0.55,4,6,71
20000,16,0.55,4,7,42
20000,16,0.55,4,8,41
20000,16,0.55,4,9,62
20000,16,0.55,4,10,64
20000,16,0.55,4,11,75
20000,16,0.55,4,12,44
20000,16,0.55,4,13,64
20000,16,0.55,4,14,72
20000,16,0.55,4,15,24
20000,16,0.55,4,16,38
20000,16,0.55,4,17,62
20000,16,0.55,4,18,71
20000,16,0.55,4,19,45
20000,16,0.55,4,20,39
20000,16,0.55,4,21,39
20000,16,0.55,4,22,71
20000,16,0.55,4,23,43
20000,16,0.55,4,24,77
20000,16,0.55,4,25,58
20000,16,0.55,4,26,37
20000,16,0.55,4,27,21
20000,16,0.55,4,28,72
20000,16,0.55,4,29,40
20000,16,0.55,4,30,42
20000,16,0.55,4,31,31
20000,16,0.55,4,32,64
20000,16,0.55,4,33,47
20000,16,0.55,4,34,28
20000,16,0.55,4,35,12
20000,16,0.55,4,36,96
20000,16,0.55,4,37,25
20000,16,0.55,4,38,39
20000,16,0.55,4,39,52
20000,16,0.55,4,40,53
20000,16,0.55,4,41,37
20000,16,0.55,4,42,71
20000,16,0.55,4,43,55
20000,16,0.55,4,44,41
20000,16,0.55,4,45,69
20000,16,0.55,4,46,85
20000,16,0.55,4,47,58
20000,16,0.55,4,48,31
20000,16,0.55,4,49,52
20000,16,0.55,4,50,31
20000,16,0.55,4,51,43
20000,16,0.55,4,52,72
20000,16,0.55,4,53,69
20000,16,0.55,4,54,95
20000,16,0.55,4,55,43
20000,16,0.55,4,56,50
20000,16,0.55,4,57,30
20000,16,0.55,4,58,33
20000,16,0.55,4,59,19
20000,16,0.55,4,60,62
20000,16,0.55,4,61,28
20000,16,0.55,4,62,53
20000,16,0.55,4,63,77
20000,16,0.55,4,64,21
20000,16,0.55,4,65,62
20000,16,0.55,4,66,33
20000,16,0.55,4,67,40
20000,16,0.55,4,68,61
20000,16,0.55,4,69,57
20000,16,0.55,4,70,56
20000,16,0.55,4,71,48
20000,16,0.55,4,72,50
20000,16,0.55,4,73,19
20000,16,0.55,4,74,68
20000,16,0.55,4,75,66
20000,16,0.55,4,76,18
20000,16,0.55,4,77,52
20000,16,0.55,4,78,49
20000,16,0.55,4,79,29
20000,16,0.55,4,80,60
20000,16,0.55,4,81,59
20000,16,0.55,4,82,57
20000,16,0.55,4,83,22
20000,16,0.55,4,84,50
20000,16,0.55,4,85,92
20000,16,0.55,4,86,60
20000,16,0.55,4,87,34
20000,16,0.55,4,88,58
20000,16,0.55,4,89,47
20000,16,0.55,4,90,40
20000,16,0.55,4,91,55
20000,16,0.55,4,92,35
20000,16,0.55,4,93,65
20000,16,0.55,4,94,83
20000,16,0.55,4,95,31
20000,16,0.55,4,96,38
20000,16,0.55,4,97,21
20000,16,0.55,4,98,48
20000,16,0.55,4,99,27
20000,16,0.55,4,100,61
20000,16,0.55,4,101,71
20000,16,0.55,4,102,59
20000,16,0.55,4,103,50
20000,16,0.55,4,104,68
20000,16,0.55,4,105,34
20000,16,0.55,4,106,37
20000,16,0.55,4,107,59
20000,16,0.55,4,108,39
20000,16,0.55,4,109,63
20000,16,0.55,4,110,45
20000,16,0.55,4,111,14
20000,16,0.55,4,112,65
20000,16,0.55,4,113,46
20000,16,0.55,4,114,79
20000,16,0.55,4,115,48
20000,16,0.55,4,116,45
20000,16,0.55,4,117,37
20000,16,0.55,4,118,93
20000,16,0.55,4,119,78
5000,16,0.7,4,0,111
5000,16,0.7,4,1,36
5000,16,0.7,4,2,125
5000,16,0.7,4,3,126
5000,16,0.7,4,4,76
5000,16,0.7,4,5,106
5000,16,0.7,4,6,96
5000,16,0.7,4,7,94
5000,16,0.7,4,8,82
5000,16,0.7,4,9,121
5000,16,0.7,4,10,106
5000,16,0.7,4,11,179
5000,16,0.7,4,12,87
5000,16,0.7,4,13,206
5000,16,0.7,4,14,112
5000,16,0.7,4,15,44
5000,16,0.7,4,16,132
5000,16,0.7,4,17,54
5000,16,0.7,4,18,81
5000,16,0.7,4,19,63
5000,16,0.7,4,20,76
5000,16,0.7,4,21,124
5000,16,0.7,4,22,121
5000,16,0.7,4,23,100
5000,16,0.7,4,24,187
5000,16,0.7,4,25,110
5000,16,0.7,4,26,126
5000,16,0.7,4,27,136
5000,16,0.7,4,28,70
5000,16,0.7,4,29,60
5000,16,0.7,4,30,141
5000,16,0.7,4,31,203
5000,16,0.7,4,32,75
5000,16,0.7,4,33,113
5000,16,0.7,4,34,96
5000,16,0.7,4,35,50
5000,16,0.7,4,36,83
5000,16,0.7,4,37,132
5000,16,0.7,4,38,149
5000,16,0.7,4,39,123
5000,16,0.7,4,40,60
5000,16,0.7,4,41,94
5000,16,0.7,4,42,64
5000,16,0.7,4,43,149
5000,16,0.7,4,44,73
5000,16,0.7,4,45,106
5000,16,0.7,4,46,147
5000,16,0.7,4,47,60
5000,16,0.7,4,48,73
5000,16,0.7,4,49,155
5000,16,0.7,4,50,62
5000,16,0.7,4,51,132
5000,16,0.7,4,52,122
5000,16,0.7,4,53,130
5000,16,0.7,4,54,90
5000,16,0.7,4,55,110
5000,16,0.7,4,56,34
5000,16,0.7,4,57,36
5000,16,0.7,4,58,69
5000,16,0.7,4,59,87
5000,16,0.7,4,60,120
5000,16,0.7,4,61,67
5000,16,0.7,4,62,125
5000,16,0.7,4,63,126
5000,16,0.7,4,64,78
5000,16,0.7,4,65,93
5000,16,0.7,4,66,163
5000,16,0.7,4,67,88
5000,16,0.7,4,68,68
5000,16,0.7,4,69,99
5000,16,0.7,4,70,85
5000,16,0.7,4,71,150
5000,16,0.7,4,72,145
5000,16,0.7,4,73,69
5000,16,0.7,4,74,55
5000,16,0.7,4,75,130
